# blastn
# Iteration: 0
# Query: tig00000001
# RID: 7XGHPEP3114
# Database: n/a
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1887 hits found
tig00000001	AP012342.1	75.156	1928	469	7	265555	267477	1843442	1845364	0.0	1296
tig00000001	AP012342.1	68.035	3848	1091	52	1492285	1496032	710980	714788	0.0	1286
tig00000001	AP012342.1	69.350	3279	904	42	1229249	1232480	1989913	1986689	0.0	1285
tig00000001	AP012342.1	68.073	3483	859	56	1429232	1432580	648690	652053	0.0	1244
tig00000001	AP012342.1	75.265	1791	431	8	56217	58001	1654409	1656193	0.0	1208
tig00000001	AP012342.1	69.262	2993	841	29	2432325	2435284	1240024	1242970	0.0	1191
tig00000001	AP012342.1	74.469	1884	453	15	940835	942704	2413803	2411934	0.0	1187
tig00000001	AP012342.1	68.677	3266	948	42	1042403	1045634	2163914	2160690	0.0	1157
tig00000001	AP012342.1	71.490	2308	588	23	548380	550655	412721	410452	0.0	1156
tig00000001	AP012342.1	74.167	1831	456	9	884597	886420	2528680	2526860	0.0	1145
tig00000001	AP012342.1	70.517	2493	686	19	1453142	1455612	672911	675376	0.0	1141
tig00000001	AP012342.1	79.035	1326	278	0	2007383	2008708	755020	753695	0.0	1139
tig00000001	AP012342.1	77.514	1472	304	12	892021	893473	1604861	1606324	0.0	1133
tig00000001	AP012342.1	72.057	2115	547	13	803386	805478	60730	58638	0.0	1131
tig00000001	AP012342.1	71.480	2237	620	10	851671	853900	7119	4894	0.0	1130
tig00000001	AP012342.1	77.273	1474	308	12	892019	893473	1395518	1394053	0.0	1119
tig00000001	AP012342.1	77.294	1471	307	12	892022	893473	68140	66678	0.0	1118
tig00000001	AP012342.1	77.294	1471	307	12	892022	893473	145480	146942	0.0	1118
tig00000001	AP012342.1	77.226	1471	308	12	892022	893473	1058300	1056838	0.0	1113
tig00000001	AP012342.1	69.985	2612	740	23	643051	645643	276471	273885	0.0	1113
tig00000001	AP012342.1	74.214	1718	410	8	1132409	1134110	2075236	2073536	0.0	1095
tig00000001	AP012342.1	75.842	1544	366	5	2540302	2541842	1542794	1544333	0.0	1087
tig00000001	AP012342.1	73.079	1835	484	4	1262716	1264545	1956172	1954343	0.0	1074
tig00000001	AP012342.1	70.927	2222	559	24	1073741	1075941	328560	326405	0.0	1066
tig00000001	AP012342.1	69.779	2538	717	22	953982	956497	2390795	2388286	0.0	1066
tig00000001	AP012342.1	67.894	3233	892	50	2069549	2072700	1407270	1410437	0.0	1058
tig00000001	AP012342.1	78.298	1281	272	2	563275	564552	396706	395429	0.0	1054
tig00000001	AP012342.1	73.168	1815	475	8	1517590	1519398	733197	735005	0.0	1053
tig00000001	AP012342.1	71.148	2135	535	23	2041369	2043454	1150901	1148799	0.0	1043
tig00000001	AP012342.1	69.905	2522	698	33	656655	659150	262614	260128	0.0	1033
tig00000001	AP012342.1	68.361	2892	849	30	2520699	2523557	1523298	1526156	0.0	1015
tig00000001	AP012342.1	68.416	2878	796	40	2218398	2221194	2505166	2502321	0.0	1014
tig00000001	AP012342.1	70.719	2196	562	27	2339648	2341801	443122	445278	0.0	1013
tig00000001	AP012342.1	78.275	1229	263	2	1716505	1717731	869907	871133	0.0	1008
tig00000001	AP012342.1	78.412	1209	257	2	1734334	1735540	852136	853342	0.0	999
tig00000001	AP012342.1	75.877	1426	316	13	2406071	2407492	757954	756553	0.0	988
tig00000001	AP012342.1	71.215	2008	552	12	259479	261473	1837274	1839268	0.0	985
tig00000001	AP012342.1	72.028	1859	500	11	1697074	1698924	831808	833654	0.0	977
tig00000001	AP012342.1	67.793	2900	883	21	2024971	2027838	1803832	1806712	0.0	971
tig00000001	AP012342.1	68.148	2791	791	34	1295758	1298477	1929175	1926412	0.0	961
tig00000001	AP012342.1	68.826	2547	727	27	455430	457920	1896455	1898990	0.0	953
tig00000001	AP012342.1	84.109	881	128	4	1635477	1636355	1305513	1306383	0.0	951
tig00000001	AP012342.1	70.188	2130	573	20	909830	911940	2463019	2460933	0.0	945
tig00000001	AP012342.1	69.804	2199	636	12	261668	263852	1839428	1841612	0.0	944
tig00000001	AP012342.1	70.629	2019	537	18	438093	440092	998509	1000490	0.0	938
tig00000001	AP012342.1	75.684	1316	318	1	49973	51286	1648226	1649541	0.0	929
tig00000001	AP012342.1	72.062	1736	475	7	854378	856108	4425	2695	0.0	922
tig00000001	AP012342.1	68.979	2321	708	9	2018522	2020836	1808601	1810915	0.0	911
tig00000001	AP012342.1	74.489	1419	343	10	1487824	1489234	704452	705859	0.0	900
tig00000001	AP012342.1	69.757	2136	575	24	2437310	2439402	1244985	1247092	0.0	896
tig00000001	AP012342.1	67.659	2721	856	17	1564836	1567544	758262	760970	0.0	885
tig00000001	AP012342.1	66.960	3178	976	40	542041	545180	423751	420610	0.0	884
tig00000001	AP012342.1	72.433	1607	425	9	371857	373454	1037110	1035513	0.0	877
tig00000001	AP012342.1	69.701	2109	585	22	1236722	1238795	1982309	1980220	0.0	873
tig00000001	AP012342.1	73.444	1446	382	2	2203134	2204578	479901	478457	0.0	870
tig00000001	AP012342.1	73.879	1405	351	6	159722	161121	1724672	1726065	0.0	867
tig00000001	AP012342.1	71.699	1689	456	10	2003245	2004922	151782	153459	0.0	866
tig00000001	AP012342.1	73.169	1502	357	16	2087522	2088999	1426819	1428298	0.0	862
tig00000001	AP012342.1	76.460	1147	270	0	939612	940758	2415106	2413960	0.0	852
tig00000001	AP012342.1	71.777	1683	442	18	1262859	1264523	1186594	1188261	0.0	843
tig00000001	AP012342.1	68.243	2368	652	29	1034109	1036420	2172918	2170595	0.0	840
tig00000001	AP012342.1	67.402	2810	806	46	1505401	1508140	723987	726756	0.0	830
tig00000001	AP012342.1	69.931	2042	538	34	1557834	1559834	1173966	1171960	0.0	830
tig00000001	AP012342.1	68.355	2408	677	35	458713	461088	1899797	1902151	0.0	827
tig00000001	AP012342.1	73.637	1339	352	1	10522	11860	1569252	1570589	0.0	820
tig00000001	AP012342.1	73.637	1339	352	1	2557345	2558683	1569252	1570589	0.0	820
tig00000001	AP012342.1	68.341	2249	692	11	167507	169745	1732549	1734787	0.0	815
tig00000001	AP012342.1	71.071	1680	469	9	426977	428649	1954365	1956034	0.0	814
tig00000001	AP012342.1	67.207	2714	843	25	2196484	2199173	760970	758280	0.0	812
tig00000001	AP012342.1	72.226	1577	397	21	1155104	1156658	2049621	2051178	0.0	812
tig00000001	AP012342.1	70.293	1774	514	6	28402	30167	1597266	1599034	0.0	809
tig00000001	AP012342.1	68.604	2306	682	28	2054445	2056729	1137646	1135362	0.0	807
tig00000001	AP012342.1	76.423	1107	254	5	1862043	1863146	1021450	1022552	0.0	804
tig00000001	AP012342.1	70.615	1756	469	18	1120138	1121880	2092434	2090713	0.0	802
tig00000001	AP012342.1	72.989	1392	358	7	225620	227002	1789820	1791202	0.0	801
tig00000001	AP012342.1	68.871	2162	609	28	805837	807966	58299	56170	0.0	797
tig00000001	AP012342.1	69.888	1883	527	18	171839	173704	1736856	1738715	0.0	795
tig00000001	AP012342.1	68.442	2234	659	22	161648	163858	1726688	1728898	0.0	793
tig00000001	AP012342.1	73.279	1351	356	5	23940	25288	1592717	1594064	0.0	792
tig00000001	AP012342.1	68.503	2251	656	28	2221317	2223547	2502156	2499939	0.0	785
tig00000001	AP012342.1	69.962	1821	481	23	616446	618214	297791	295985	0.0	774
tig00000001	AP012342.1	74.436	1197	303	2	158333	159527	1723261	1724456	0.0	774
tig00000001	AP012342.1	71.163	1616	446	13	932296	933901	2422209	2420604	0.0	774
tig00000001	AP012342.1	70.770	1649	464	10	180677	182316	1745774	1747413	0.0	773
tig00000001	AP012342.1	69.494	1898	518	22	1892529	1894412	1227689	1229539	0.0	769
tig00000001	AP012342.1	70.269	1638	403	15	1004965	1006525	2205223	2203593	0.0	767
tig00000001	AP012342.1	69.785	1817	517	15	1521512	1523312	737126	738926	0.0	764
tig00000001	AP012342.1	72.480	1359	371	3	186697	188053	1751829	1753186	0.0	755
tig00000001	AP012342.1	70.292	1747	470	23	1113117	1114840	2099361	2097641	0.0	752
tig00000001	AP012342.1	71.526	1461	406	5	86203	87658	940212	938757	0.0	746
tig00000001	AP012342.1	67.545	2391	749	21	1852879	1855258	1010997	1013371	0.0	744
tig00000001	AP012342.1	72.340	1363	360	7	1019612	1020964	2190309	2188954	0.0	743
tig00000001	AP012342.1	68.777	2053	574	30	449717	451725	1869101	1871130	0.0	738
tig00000001	AP012342.1	76.876	986	223	4	842453	843437	2020424	2021405	0.0	737
tig00000001	AP012342.1	76.876	986	223	4	1604675	1605659	2020424	2021405	0.0	737
tig00000001	AP012342.1	70.833	1560	425	14	874835	876379	1162414	1163958	0.0	727
tig00000001	AP012342.1	75.734	1022	248	0	995674	996695	2214668	2213647	0.0	726
tig00000001	AP012342.1	73.203	1280	321	13	1029785	1031053	2180013	2178745	0.0	724
tig00000001	AP012342.1	73.011	1282	323	12	209205	210479	1772647	1773912	0.0	719
tig00000001	AP012342.1	70.936	1507	413	11	632122	633607	285563	284061	0.0	717
tig00000001	AP012342.1	69.366	1766	522	11	2428358	2430115	1486603	1488357	0.0	714
tig00000001	AP012342.1	71.772	1371	375	6	649923	651287	269581	268217	0.0	712
tig00000001	AP012342.1	71.155	1463	407	9	1576039	1577495	1875033	1876486	0.0	710
tig00000001	AP012342.1	71.519	1415	380	11	741453	742859	186606	185207	0.0	707
tig00000001	AP012342.1	69.699	1660	461	13	2193367	2195005	1876486	1874848	0.0	706
tig00000001	AP012342.1	67.933	2158	595	36	495337	497447	464463	462356	0.0	698
tig00000001	AP012342.1	71.147	1421	392	9	1121963	1123370	2090584	2089169	0.0	691
tig00000001	AP012342.1	72.433	1266	323	10	435848	437100	996270	997522	0.0	689
tig00000001	AP012342.1	68.616	1915	549	23	120619	122502	1693209	1695102	0.0	688
tig00000001	AP012342.1	78.615	823	166	3	1148262	1149074	2058989	2058167	0.0	687
tig00000001	AP012342.1	66.977	2253	670	20	2030784	2032999	324335	322120	0.0	686
tig00000001	AP012342.1	69.371	1701	487	15	145205	146886	1710126	1711811	0.0	682
tig00000001	AP012342.1	73.046	1228	292	17	2137582	2138783	591715	592929	0.0	682
tig00000001	AP012342.1	71.722	1365	359	15	1836126	1837477	978714	980064	0.0	679
tig00000001	AP012342.1	67.792	2074	621	22	389913	391971	793740	791699	0.0	673
tig00000001	AP012342.1	66.442	2518	792	24	2537411	2539892	1539735	1542235	0.0	672
tig00000001	AP012342.1	68.289	1993	545	35	646206	648133	273322	271352	0.0	666
tig00000001	AP012342.1	70.057	1583	416	24	795147	796688	70305	68740	0.0	663
tig00000001	AP012342.1	67.988	1993	596	21	2507689	2509660	1512428	1514399	0.0	662
tig00000001	AP012342.1	77.205	873	192	5	1060292	1061160	2143900	2143031	0.0	662
tig00000001	AP012342.1	72.490	1305	292	31	1150310	1151583	2056978	2055710	0.0	656
tig00000001	AP012342.1	66.667	2274	740	10	977250	979514	2249358	2247094	0.0	655
tig00000001	AP012342.1	72.750	1200	298	14	637008	638191	281731	280545	0.0	654
tig00000001	AP012342.1	68.017	1901	586	12	1011459	1013343	2198481	2196587	0.0	654
tig00000001	AP012342.1	70.141	1487	419	12	1027441	1028913	2182430	2180955	0.0	649
tig00000001	AP012342.1	75.026	969	237	3	2514591	2515557	1519133	1520098	0.0	648
tig00000001	AP012342.1	74.547	994	251	2	971029	972021	2257545	2258537	0.0	645
tig00000001	AP012342.1	70.927	1338	371	9	118658	119989	1691249	1692574	2.20e-179	636
tig00000001	AP012342.1	65.783	2905	899	47	998263	1001134	2212028	2209186	2.67e-178	632
tig00000001	AP012342.1	71.007	1321	367	9	1798920	1800233	942097	943408	9.33e-178	630
tig00000001	AP012342.1	69.347	1517	371	23	1115862	1117322	2096585	2095107	4.84e-175	621
tig00000001	AP012342.1	68.864	1593	434	17	1001263	1002839	2209036	2207490	2.06e-173	617
tig00000001	AP012342.1	67.514	1927	579	18	196467	198365	1759991	1761898	7.18e-173	615
tig00000001	AP012342.1	69.615	1481	412	14	965526	966990	2251938	2253396	7.18e-173	614
tig00000001	AP012342.1	69.689	1544	403	27	2062904	2064416	1382538	1384047	2.50e-172	612
tig00000001	AP012342.1	76.152	868	181	10	584735	585589	80132	80986	8.74e-172	611
tig00000001	AP012342.1	73.957	983	246	4	183292	184269	1748346	1749323	8.74e-172	610
tig00000001	AP012342.1	68.903	1550	452	9	775605	777150	104469	102946	3.05e-171	609
tig00000001	AP012342.1	69.024	1598	438	21	1432698	1434285	652218	653768	1.07e-170	608
tig00000001	AP012342.1	67.940	1806	516	22	867348	869118	2551030	2549253	3.72e-170	605
tig00000001	AP012342.1	71.036	1274	342	13	1018022	1019283	2191865	2190607	1.58e-168	600
tig00000001	AP012342.1	72.588	1047	281	2	1415669	1416712	635275	636318	8.19e-166	591
tig00000001	AP012342.1	64.478	3564	1130	56	611362	614850	303005	299503	8.19e-166	590
tig00000001	AP012342.1	69.064	1474	445	5	1829375	1830842	1875006	1876474	8.19e-166	590
tig00000001	AP012342.1	71.864	1116	294	7	1046148	1047253	2160086	2158981	1.22e-163	584
tig00000001	AP012342.1	73.388	977	258	2	2484077	2485052	1492833	1493808	1.22e-163	583
tig00000001	AP012342.1	71.466	1153	319	6	1314869	1316016	508981	510128	5.17e-162	579
tig00000001	AP012342.1	76.214	803	175	7	1182847	1183637	136976	136178	7.67e-160	571
tig00000001	AP012342.1	74.971	859	212	3	2493935	2494792	1502969	1503825	2.68e-159	570
tig00000001	AP012342.1	72.254	1056	275	7	1273020	1274066	1944787	1943741	2.68e-159	569
tig00000001	AP012342.1	83.179	541	91	0	1865505	1866045	1041049	1041589	3.26e-158	566
tig00000001	AP012342.1	72.332	1059	280	8	1239680	1240730	1978778	1977725	3.26e-158	565
tig00000001	AP012342.1	83.210	542	90	1	1429465	1430005	1041049	1041590	1.14e-157	564
tig00000001	AP012342.1	69.744	1408	373	23	325895	327271	2316408	2317793	1.14e-157	563
tig00000001	AP012342.1	69.908	1306	367	10	2328552	2329847	1691258	1692547	3.97e-157	563
tig00000001	AP012342.1	71.314	1119	253	16	564893	565977	395092	394008	1.39e-156	561
tig00000001	AP012342.1	66.016	2407	702	44	1411432	1413798	631194	633524	1.39e-156	560
tig00000001	AP012342.1	66.381	2219	659	35	2049881	2052040	1142331	1140141	1.39e-156	560
tig00000001	AP012342.1	74.854	855	207	5	599836	600686	227131	226281	4.84e-156	558
tig00000001	AP012342.1	73.235	949	249	3	872341	873288	956614	955670	4.84e-156	558
tig00000001	AP012342.1	71.075	1172	315	11	2057747	2058906	1134322	1133163	4.84e-156	558
tig00000001	AP012342.1	74.302	860	221	0	1054902	1055761	2149301	2148442	5.90e-155	555
tig00000001	AP012342.1	65.704	2665	825	47	2206038	2208654	476976	474353	5.90e-155	554
tig00000001	AP012342.1	70.196	1275	348	14	452388	453646	1893311	1894569	2.06e-154	553
tig00000001	AP012342.1	71.869	1038	282	4	1676330	1677362	820227	821259	8.75e-153	547
tig00000001	AP012342.1	70.335	1254	352	14	2424290	2425533	1482548	1483791	1.30e-150	540
tig00000001	AP012342.1	72.950	939	250	3	847309	848245	11470	10534	4.53e-150	539
tig00000001	AP012342.1	72.153	1045	263	14	461683	462713	1902685	1903715	5.52e-149	535
tig00000001	AP012342.1	72.364	977	244	8	600955	601925	1391354	1392310	1.93e-148	533
tig00000001	AP012342.1	72.766	940	237	7	579490	580421	380979	380051	8.20e-147	527
tig00000001	AP012342.1	67.671	1593	467	15	30817	32402	1599642	1601193	8.20e-147	527
tig00000001	AP012342.1	71.723	1068	266	16	701290	702344	220265	219221	2.86e-146	526
tig00000001	AP012342.1	69.836	1220	353	7	2052128	2053341	1139978	1138768	9.98e-146	524
tig00000001	AP012342.1	67.319	1686	511	16	2524502	2526167	1527092	1528757	1.22e-144	521
tig00000001	AP012342.1	68.242	1502	445	15	1588549	1590022	1359101	1357604	1.22e-144	520
tig00000001	AP012342.1	72.251	973	265	5	239443	240412	1816949	1817919	1.22e-144	520
tig00000001	AP012342.1	74.186	829	207	4	638486	639314	280307	279486	4.25e-144	519
tig00000001	AP012342.1	66.453	1872	609	10	1681380	1683243	438064	436204	1.48e-143	517
tig00000001	AP012342.1	69.237	1336	370	17	2491698	2493016	1500722	1502033	1.48e-143	517
tig00000001	AP012342.1	71.053	1064	296	6	289934	290991	2296580	2297637	5.17e-143	515
tig00000001	AP012342.1	70.204	1178	283	20	1096975	1098131	550317	551447	1.81e-142	514
tig00000001	AP012342.1	67.874	1519	478	8	844493	846006	617423	618936	1.81e-142	513
tig00000001	AP012342.1	67.390	1705	504	23	232065	233743	1796358	1798036	6.30e-142	512
tig00000001	AP012342.1	77.640	644	141	1	2125983	2126626	1373612	1374252	6.30e-142	511
tig00000001	AP012342.1	71.911	947	255	2	1704018	1704960	838911	839850	2.20e-141	510
tig00000001	AP012342.1	69.710	1205	306	16	564893	566057	1188480	1189665	2.20e-141	509
tig00000001	AP012342.1	72.572	937	242	8	185354	186282	1750477	1751406	2.20e-141	509
tig00000001	AP012342.1	70.653	1087	315	4	624391	625475	290477	289393	7.68e-141	508
tig00000001	AP012342.1	71.043	1112	288	17	1182544	1183637	484227	483132	7.68e-141	508
tig00000001	AP012342.1	67.169	1858	550	33	296784	298604	156586	154752	2.68e-140	507
tig00000001	AP012342.1	72.363	948	237	11	1081307	1082238	2116747	2115809	3.26e-139	502
tig00000001	AP012342.1	65.436	2410	772	32	972353	974736	2258938	2261312	3.26e-139	502
tig00000001	AP012342.1	67.334	1748	518	28	2112688	2114410	1454386	1456105	1.14e-138	500
tig00000001	AP012342.1	80.331	544	107	0	1865503	1866046	648960	649503	3.98e-138	499
tig00000001	AP012342.1	66.614	1905	578	27	1444298	1446173	663837	665712	3.98e-138	499
tig00000001	AP012342.1	69.188	1256	376	7	155921	157172	1074496	1073248	3.98e-138	499
tig00000001	AP012342.1	64.558	2940	955	41	2010880	2013767	1859405	1856501	3.98e-138	499
tig00000001	AP012342.1	74.672	762	191	2	264676	265436	1842549	1843309	1.39e-137	498
tig00000001	AP012342.1	69.194	1240	360	9	1768965	1770193	905253	906481	1.69e-136	494
tig00000001	AP012342.1	69.596	1263	352	19	1261288	1262534	1957603	1956357	2.06e-135	490
tig00000001	AP012342.1	69.057	1241	365	8	1949059	1950288	1720843	1722075	7.19e-135	489
tig00000001	AP012342.1	68.640	1250	392	0	2531048	2532297	1533603	1534852	7.19e-135	488
tig00000001	AP012342.1	77.143	630	128	4	2127027	2127643	1374402	1375028	8.76e-134	484
tig00000001	AP012342.1	68.332	1361	394	14	572742	574084	387502	386161	3.06e-133	482
tig00000001	AP012342.1	70.792	1010	284	5	2418942	2419941	1477140	1478148	3.72e-132	480
tig00000001	AP012342.1	67.245	1557	478	13	1058114	1059652	2146123	2144581	3.72e-132	480
tig00000001	AP012342.1	70.566	1077	261	19	425695	426735	394036	395092	3.72e-132	479
tig00000001	AP012342.1	70.152	1052	308	2	219862	220910	1779321	1780369	3.72e-132	479
tig00000001	AP012342.1	70.398	1081	298	11	278729	279798	2279222	2278153	1.30e-131	478
tig00000001	AP012342.1	66.629	1792	549	23	1650557	1652326	1257910	1259674	1.30e-131	477
tig00000001	AP012342.1	74.465	748	175	6	1446392	1447131	665899	666638	4.54e-131	476
tig00000001	AP012342.1	69.126	1247	367	12	833419	834656	1890491	1889254	4.54e-131	476
tig00000001	AP012342.1	67.603	1460	441	12	1078381	1079818	2122431	2120982	4.54e-131	476
tig00000001	AP012342.1	66.726	1677	476	24	1050564	1052177	2153830	2152173	4.54e-131	475
tig00000001	AP012342.1	67.997	1403	411	15	799600	800983	63762	62379	1.58e-130	473
tig00000001	AP012342.1	70.248	1089	304	11	1440448	1441526	659987	661065	5.53e-130	472
tig00000001	AP012342.1	71.429	952	258	7	1863185	1864129	1022692	1023636	5.53e-130	472
tig00000001	AP012342.1	77.597	616	128	6	2178873	2179486	1615989	1615382	5.53e-130	471
tig00000001	AP012342.1	71.676	925	250	6	227041	227959	1791332	1792250	5.53e-130	471
tig00000001	AP012342.1	68.951	1211	363	7	91208	92410	172546	173751	1.93e-129	470
tig00000001	AP012342.1	69.826	1150	312	16	1222922	1224053	1996360	1995228	1.93e-129	470
tig00000001	AP012342.1	79.661	531	107	1	1185495	1186024	591918	592448	6.73e-129	468
tig00000001	AP012342.1	70.894	962	276	2	1656652	1657611	1392310	1391351	6.73e-129	468
tig00000001	AP012342.1	71.031	970	269	6	857607	858570	1340	377	2.35e-128	467
tig00000001	AP012342.1	73.718	780	199	5	39671	40447	1637940	1638716	2.35e-128	466
tig00000001	AP012342.1	65.464	2467	711	60	1845417	1847823	988551	990936	8.20e-128	465
tig00000001	AP012342.1	94.079	304	17	1	1357086	1357388	550620	550317	8.20e-128	464
tig00000001	AP012342.1	64.738	2541	795	38	1423927	1426427	643533	646012	2.86e-127	463
tig00000001	AP012342.1	71.338	949	249	10	866068	866997	2552315	2551371	9.99e-127	462
tig00000001	AP012342.1	75.221	678	166	2	979633	980309	2246921	2246245	3.49e-126	459
tig00000001	AP012342.1	68.375	1268	385	8	1300313	1301572	1924436	1923177	1.22e-125	458
tig00000001	AP012342.1	72.518	826	224	3	1714338	1715161	849730	850554	4.25e-125	456
tig00000001	AP012342.1	71.075	930	252	6	1656682	1657603	100879	101799	1.48e-124	453
tig00000001	AP012342.1	76.949	590	136	0	448484	449073	1867855	1868444	5.18e-124	452
tig00000001	AP012342.1	67.390	1429	435	12	1761520	1762943	897369	898771	1.81e-123	451
tig00000001	AP012342.1	69.991	1063	297	11	553111	554162	407948	406897	1.81e-123	450
tig00000001	AP012342.1	65.165	2331	733	37	2225282	2227577	2498204	2495918	6.31e-123	448
tig00000001	AP012342.1	73.200	750	201	0	773782	774531	107930	107181	2.20e-122	447
tig00000001	AP012342.1	68.636	1202	351	10	670595	671780	248641	247450	2.20e-122	447
